,value_eur
132027,2500000.0
54852,300000.0
37437,23000000.0
148465,5000000.0
139922,550000.0
157695,375000.0
75310,19500000.0
18589,20000000.0
44725,1300000.0
164786,3500000.0
61736,1800000.0
87570,500000.0
111724,34000000.0
29076,1900000.0
81936,1200000.0
18370,148000000.0
145908,130000.0
153341,650000.0
93845,18000000.0
52839,700000.0
158404,400000.0
962,12500000.0
167820,700000.0
76014,13500000.0
171552,625000.0
58157,9000000.0
112208,7000000.0
19157,14000000.0
113099,5500000.0
109596,210000.0
81404,650000.0
985,5000000.0
93549,49500000.0
120340,1300000.0
147471,13500000.0
131016,2200000.0
42348,3200000.0
134229,2300000.0
75127,41500000.0
41591,3300000.0
126602,350000.0
128269,170000.0
133690,1700000.0
91668,190000.0
148334,5000000.0
176610,100000.0
135327,1100000.0
175686,120000.0
19813,9000000.0
116260,2400000.0
18755,29000000.0
94532,9000000.0
39806,2500000.0
162150,120000.0
165064,3300000.0
93840,18500000.0
36981,94500000.0
148879,4300000.0
48023,1400000.0
127790,140000.0
95099,12000000.0
83088,1000000.0
38409,8000000.0
171402,600000.0
55667,190000.0
18595,30000000.0
94955,4300000.0
112383,700000.0
130951,5000000.0
131429,325000.0
164866,3300000.0
135621,875000.0
151372,1200000.0
37048,7000000.0
164132,9000000.0
131558,3900000.0
40410,2000000.0
130300,9500000.0
94060,14500000.0
71694,550000.0
136666,650000.0
78543,3800000.0
149934,2700000.0
23942,1600000.0
114662,3900000.0
80747,1600000.0
40907,2600000.0
153262,650000.0
147394,17000000.0
165257,2300000.0
43275,1400000.0
139275,675000.0
125144,240000.0
164184,7000000.0
75183,34500000.0
19888,7500000.0
168856,575000.0
38351,12000000.0
156411,700000.0
166980,700000.0
138202,800000.0
125556,325000.0
999,9000000.0
112986,4400000.0
154140,450000.0
153612,850000.0
10661,1500000.0
164113,9500000.0
23014,1900000.0
95901,6000000.0
174194,210000.0
123514,800000.0
175578,220000.0
73670,300000.0
60286,900000.0
160761,220000.0
77552,5500000.0
145780,160000.0
77492,4200000.0
143400,350000.0
93764,25500000.0
136169,1200000.0
2918,5500000.0
150809,1600000.0
131850,3800000.0
128417,110000.0
71716,550000.0
56204,14500000.0
130403,6500000.0
64410,800000.0
171611,625000.0
278,39500000.0
56375,27000000.0
128978,90000.0
160630,200000.0
147214,28500000.0
118594,950000.0
119269,1500000.0
20067,4800000.0
169988,600000.0
152864,1100000.0
169496,550000.0
147700,12000000.0
169089,450000.0
22749,3500000.0
165823,2700000.0
22026,3900000.0
111792,26000000.0
784,14000000.0
132618,2200000.0
152966,800000.0
171330,500000.0
95944,4400000.0
22841,2300000.0
77228,7500000.0
165067,2900000.0
98009,1900000.0
39092,3100000.0
78342,5000000.0
176838,100000.0
19208,23500000.0
157703,375000.0
130545,7500000.0
144651,200000.0
156498,650000.0
65872,1600000.0
164755,3700000.0
130005,12500000.0
96832,3500000.0
93750,20500000.0
38594,2600000.0
36907,107500000.0
167118,1400000.0
51312,825000.0
114971,3700000.0
76634,11500000.0
73903,250000.0
923,14000000.0
74436,190000.0
56290,22500000.0
168719,600000.0
63913,1200000.0
147492,13000000.0
86793,475000.0
113766,6000000.0
32352,1000000.0
147596,12500000.0
123282,300000.0
129646,18000000.0
59911,4400000.0
154405,825000.0
19169,15000000.0
41053,2200000.0
178948,45000.0
131467,3800000.0
112466,10500000.0
6919,1000000.0
145396,190000.0
133379,2100000.0
126853,240000.0
129982,12500000.0
19878,7000000.0
162012,140000.0
